ObjectID,Plat-Lot#,StreetAddress,city,state,Zip,ZipCode,geo_score,geo_address,geo_lat,geo_lon,List_type,Class Desc,Housing Units,Tax_Value$,Tax_Value,Tax_Bill$,Tax_Bill
049-0077-0000,049-0077-0000,664 Public St,Providence,RI,2907,02907,100,"664 PUBLIC ST, PROVIDENCE, 02907",41.80260641,-71.42388528,Neighborhood ID,Single Family,1,"$93,600.00 ",93600.00,"$3,159.00 ",3159.00
049-0078-0000,049-0078-0000,668 PUBLIC ST,Providence,RI,2907,02907,100,"668 PUBLIC ST, PROVIDENCE, 02907",41.80268555,-71.42399922,City-owned Tax Sale,Residential Vacant Land,0,"$10,600.00 ",10600.00,$357.76 ,357.76
049-0083-0000,049-0083-0000,690 PUBLIC ST,Providence,RI,2907,02907,100,"690 PUBLIC ST, PROVIDENCE, 02907",41.80238018,-71.42472394,City-owned Tax Sale,Combination,2,"$128,200.00 ",128200.00,"$4,711.36 ",4711.36
049-0098-0000,049-0098-0000,52 GREENWICH ST,Providence,RI,2907,02907,79,"53 GREENWICH ST, PROVIDENCE, 02907",41.80236648,-71.4281838,Waste Collection ID,Single Family,1,"$111,600.00 ",111600.00,"$2,148.32 ",2148.32
049-0100-0000,049-0100-0000,56 GREENWICH ST,Providence,RI,2907,02907,100,"56 GREENWICH ST, PROVIDENCE, 02907",41.80222899,-71.42819178,Waste Collection ID,2 -5 Family,2,"$63,100.00 ",63100.00,"$2,129.64 ",2129.64
049-0120-0000,049-0120-0000,499 Potters Ave,Providence,RI,2907,02907,100,"499 POTTERS AV, PROVIDENCE, 02907",41.80152925,-71.42530587,Waste Collection ID,2 -5 Family,3,"$101,100.00 ",101100.00,"$3,412.16 ",3412.16
049-0121-0000,049-0121-0000,33 Greenwich St,Providence,RI,2907,02907,100,"33 GREENWICH ST, PROVIDENCE, 02907",41.80239485,-71.42701191,Unconfirmed Vacated,Commercial II,0,"$232,300.00 ",232300.00,"$8,537.04 ",8537.04
049-0148-8LAW,04901488LAW,120 Emerson St,Providence,RI,2907,02907,100,"31 HAMILTON ST, PROVIDENCE, 02907",41.79490656,-71.41418998,Neighborhood ID,Single Family,3,"$103,800.00 ",103800.00,$0.00 ,0.00
049-0154-0000,049-0154-0000,142 STANWOOD ST,Providence,RI,2907,02907,100,"142 STANWOOD ST, PROVIDENCE, 02907",41.80213363,-71.42388439,Waste Collection ID,Single Family,1,"$71,000.00 ",71000.00,"$2,396.28 ",2396.28
049-0178-0000,049-0178-0000,141 STANWOOD ST,Providence,RI,2907,02907,100,"141 STANWOOD ST, PROVIDENCE, 02907",41.80197333,-71.42541563,City-owned Tax Sale,Residential Vacant Land,0,"$10,500.00 ",10500.00,$354.40 ,354.40
049-0179-0000,049-0179-0000,139 STANWOOD ST,Providence,RI,2907,02907,100,"139 STANWOOD ST, PROVIDENCE, 02907",41.80196738,-71.42537602,City-owned Tax Sale,Residential Vacant Land,0,"$10,600.00 ",10600.00,$357.76 ,357.76
049-0180-0000,049-0180-0000,133 STANWOOD ST,Providence,RI,2907,02907,100,"133 STANWOOD ST, PROVIDENCE, 02907",41.801953,-71.4252677,City-owned Tax Sale,Residential Vacant Land,0,"$21,100.00 ",21100.00,$712.16 ,712.16
049-0181-0000,049-0181-0000,129 STANWOOD ST,Providence,RI,2907,02907,100,"129 STANWOOD ST, PROVIDENCE, 02907",41.80195012,-71.42518699,City-owned Tax Sale,Residential Vacant Land,0,"$10,600.00 ",10600.00,$357.76 ,357.76
049-0183-0000,049-0183-0000,121 STANWOOD ST,Providence,RI,2907,02907,100,"121 STANWOOD ST, PROVIDENCE, 02907",41.80246599,-71.4233595,Waste Collection ID,2 -5 Family,3,"$116,200.00 ",116200.00,"$3,921.76 ",3921.76
049-0184-0000,049-0184-0000,17 HAMILTON ST,Providence,RI,2907,02907,100,"17 HAMILTON ST, PROVIDENCE, 02907",41.80247253,-71.42316337,City-owned Tax Sale,Residential Vacant Land,0,"$3,000.00 ",3000.00,$101.28 ,101.28
049-0191-0000,049-0191-0000,71 Stanwood St,Providence,RI,2907,02907,100,"71 STANWOOD ST, PROVIDENCE, 02907",41.8030185,-71.42173641,Neighborhood ID,Single Family,1,"$163,000.00 ",163000.00,"$5,501.28 ",5501.28
049-0197-0000,049-0197-0000,57 HAMILTON ST,Providence,RI,2907,02907,100,"57 HAMILTON ST, PROVIDENCE, 02907",41.80150501,-71.42262076,Waste Collection ID,2 -5 Family,3,"$74,500.00 ",74500.00,"$2,514.40 ",2514.40
049-0228-0000,049-0228-0000,556 PUBLIC ST,Providence,RI,2907,02907,100,"556 PUBLIC ST, PROVIDENCE",41.80419626,-71.41979942,City-owned Tax Sale,Residential Vacant Land,0,"$29,300.00 ",29300.00,$988.88 ,988.88
049-0241-0000,049-0241-0000,43 STANWOOD ST,Providence,RI,2907,02907,100,"43 STANWOOD ST, PROVIDENCE, 02907",41.80328266,-71.4208121,Unconfirmed Vacated,2 - 5 Family,2,"$117,800.00 ",117800.00,"$3,707.52 ",3707.52
049-0256-0000,049-0256-0000,347 Potters Ave,Providence,RI,2907,02907,100,"347 POTTERS AV, PROVIDENCE, 02907",41.80283056,-71.42000726,Neighborhood ID,2 -5 Family,3,"$121,700.00 ",121700.00,"$4,107.40 ",4107.40
049-0287-0000,049-0287-0000,47 LAURA ST,Providence,RI,2907,02907,100,"47 LAURA ST, PROVIDENCE, 02907",41.80188388,-71.42068591,Waste Collection ID,2 -5 Family,3,"$155,300.00 ",155300.00,"$2,989.56 ",2989.56
049-0346-0000,049-0346-0000,91 Niagara St,Providence,RI,2907,02907,100,"91 NIAGARA ST, PROVIDENCE, 02907",41.80076154,-71.41997235,Neighborhood ID,Single Family,1,"$55,200.00 ",55200.00,"$1,863.00 ",1863.00
049-0507-0000,049-0507-0000,94 Hamilton St,Providence,RI,2907,02907,100,"94 HAMILTON ST, PROVIDENCE, 02907",41.80040178,-71.42160384,Waste Collection ID,2 -5 Family,3,"$97,200.00 ",97200.00,"$3,280.52 ",3280.52
049-0546-0000,049-0546-0000,209 Congress Ave,Providence,RI,2907,02907,100,"209 CONGRESS AV, PROVIDENCE, 02907",41.79884761,-71.42567159,Neighborhood ID,2 -5 Family,2,"$153,200.00 ",153200.00,"$2,949.12 ",2949.12
049-0569-0000,049-0569-0000,35 BURNETT ST,Providence,RI,2907,02907,79,"36 BURNETT ST, PROVIDENCE, 02907",41.8029097,-71.42583316,City-owned Tax Sale,Residential Vacant Land,0,"$2,900.00 ",2900.00,$97.88 ,97.88
049-0588-0000,049-0588-0000,26 MAWNEY ST,Providence,RI,2907,02907,100,"26 MAWNEY ST, PROVIDENCE, 02907",41.80347354,-71.42392882,Waste Collection ID,2 -5 Family,3,"$135,300.00 ",135300.00,"$4,566.40 ",4566.40
049-0591-0000,049-0591-0000,138 Stanwood St,Providence,RI,2907,02907,100,"138 STANWOOD ST, PROVIDENCE, 02907",41.80210608,-71.42376999,Neighborhood ID,Single Family,1,"$120,100.00 ",120100.00,"$4,053.40 ",4053.40
049-0603-0000,049-0603-0000,327 Elmwood Ave,Providence,RI,2907,02907,100,"327 ELMWOOD AV, PROVIDENCE, 02907",41.80349512,-71.42580256,PRA owned,CI Vacant Land,0,"$75,200.00 ",75200.00,"$2,538.00 ",2538.00
051-0112-0000,051-0112-0000,23 HUMES ST,Providence,RI,2907,02907,100,"23 HUMES ST, PROVIDENCE, 02907",41.79272836,-71.42855793,Waste Collection ID,2 -5 Family,2,"$102,200.00 ",102200.00,"$1,967.36 ",1967.36
051-0114-0000,051-0114-0000,30 ALGONQUIN ST,Providence,RI,2907,02907,100,"30 ALGONQUIN ST, PROVIDENCE, 02907",41.793035,-71.4284618,Waste Collection ID,Single Family,1,"$115,300.00 ",115300.00,"$3,891.40 ",3891.40
051-0141-0000,051-0141-0000,82 ALGONQUIN ST,Providence,RI,2907,02907,100,"82 ALGONQUIN ST, PROVIDENCE, 02907",41.79258813,-71.43017236,Waste Collection ID,2 -5 Family,3,"$56,300.00 ",56300.00,"$1,900.16 ",1900.16
051-0204-0000,051-0204-0000,111 ALVIN ST,Providence,RI,2907,02907,100,"111 ALVIN ST, PROVIDENCE, 02907",41.79360049,-71.43029306,Unconfirmed Vacated,Single Family,1,"$107,400.00 ",107400.00,"$2,067.48 ",2067.48
051-0324-0000,051-0324-0000,425 Adelaide Ave,Providence,RI,2907,02907,79,"426 ADELAIDE AV, PROVIDENCE, 02907",41.79390134,-71.43118834,PRA owned,CI Vacant Land,0,"$296,900.00 ",296900.00,"$10,020.40 ",10020.40
052-0042-0000,052-0042-0000,60 CONGRESS AVE,Providence,RI,2907,02907,100,"60 CONGRESS AV, PROVIDENCE, 02907",41.80020228,-71.42029326,Waste Collection ID,2 -5 Family,3,"$74,100.00 ",74100.00,"$2,500.88 ",2500.88
052-0068-0000,052-0068-0000,133 ONTARIO ST,Providence,RI,2907,02907,100,"133 ONTARIO ST, PROVIDENCE, 02907",41.79908356,-71.42247946,Waste Collection ID,2 -5 Family,3,"$103,000.00 ",103000.00,"$3,476.28 ",3476.28
052-0069-0000,052-0069-0000,137 Ontario St,Providence,RI,2907,02907,100,"137 ONTARIO ST, PROVIDENCE, 02907",41.79902288,-71.42263297,Neighborhood ID,2 -5 Family,2,"$93,200.00 ",93200.00,"$1,794.12 ",1794.12
052-0101-0000,052-0101-0000,243 ADELAIDE AVE,Providence,RI,2907,02907,100,"243 ADELAIDE AV, PROVIDENCE, 02907",41.79627272,-71.42443035,Waste Collection ID,2 -5 Family,3,"$118,000.00 ",118000.00,"$3,982.52 ",3982.52
052-0112-0000,052-0112-0000,168 HAMILTON ST,Providence,RI,2907,02907,100,"168 HAMILTON ST, PROVIDENCE, 02907",41.79823515,-71.42046689,Waste Collection ID,2 -5 Family,2,"$76,300.00 ",76300.00,"$2,575.16 ",2575.16
052-0129-0000,052-0129-0000,105 Atlantic Ave,Providence,RI,2907,02907,100,"105 ATLANTIC AV, PROVIDENCE, 02907",41.79834573,-71.42005247,Neighborhood ID,2 -5 Family,2,"$118,200.00 ",118200.00,"$2,275.36 ",2275.36
052-0216-0000,052-0216-0000,141 Lenox Ave,Providence,RI,2907,02907,100,"141 LENOX AV, PROVIDENCE, 02907",41.79674829,-71.42036259,Neighborhood ID,2 -5 Family,4,"$198,900.00 ",198900.00,"$6,712.88 ",6712.88
052-0231-0000,052-0231-0000,142 LENOX AVE,Providence,RI,2907,02907,100,"142 LENOX AV, PROVIDENCE, 02907",41.79645637,-71.42024781,Waste Collection ID,2 -5 Family,3,"$87,700.00 ",87700.00,"$2,959.88 ",2959.88
052-0235-0000,052-0235-0000,147 SUMTER ST,Providence,RI,2907,02907,100,"147 SUMTER ST, PROVIDENCE, 02907",41.7962283,-71.41986079,Waste Collection ID,2 -5 Family,3,"$103,700.00 ",103700.00,"$3,499.88 ",3499.88
052-0278-0000,052-0278-0000,116 Gallatin St,Providence,RI,2907,02907,100,"116 GALLATIN ST, PROVIDENCE, 02907",41.79566304,-71.41797098,Neighborhood ID,Single Family,1,"$93,200.00 ",93200.00,"$3,145.52 ",3145.52
052-0280-0000,052-0280-0000,108 GALLATIN ST,Providence,RI,2907,02907,100,"108 GALLATIN ST, PROVIDENCE, 02907",41.79574384,-71.41762792,Waste Collection ID,Single Family,1,"$136,900.00 ",136900.00,"$4,620.40 ",4620.40
052-0310-0000,052-0310-0000,189 Lenox Ave,Providence,RI,2907,02907,100,"189 LENOX AV, PROVIDENCE, 02907",41.79619944,-71.42206777,Neighborhood ID,2 -5 Family,2,"$144,800.00 ",144800.00,"$2,787.40 ",2787.40
052-0315-0000,052-0315-0000,251 LENOX AVE,Providence,RI,2907,02907,100,"251 LENOX AV, PROVIDENCE, 02907",41.79557274,-71.42416282,Waste Collection ID,Single Family,1,"$80,200.00 ",80200.00,"$2,706.76 ",2706.76
052-0351-0000,052-0351-0000,126 Adelaide Ave,Providence,RI,2907,02907,100,"126 ADELAIDE AV, PROVIDENCE, 02907",41.79730658,-71.41972978,Neighborhood ID,Church,0,"$1,197,400.00 ",1197400.00,$0.00 ,0.00
052-0372-0000,052-0372-0000,184 Hamilton St,Providence,RI,2907,02907,100,"184 HAMILTON ST, PROVIDENCE",41.79742293,-71.42004113,Neighborhood ID,Church,0,"$13,800.00 ",13800.00,$0.00 ,0.00
052-0374-0000,052-0374-0000,200 HAMILTON ST,Providence,RI,2907,02907,68.49,"190 HAMILTON ST, PROVIDENCE, 02907",41.79678994,-71.41972049,Waste Collection ID,Single Family,1,"$102,700.00 ",102700.00,"$3,466.16 ",3466.16
052-0377-0000,052-0377-0000,231 Lenox Ave,Providence,RI,2907,02907,100,"231 LENOX AV, PROVIDENCE, 02907",41.795707,-71.42372185,Neighborhood ID,Single Family,1,"$137,800.00 ",137800.00,"$4,650.76 ",4650.76
052-0390-0000,052-0390-0000,121 Sumter St,Providence,RI,2907,02907,100,"121 SUMTER ST, PROVIDENCE, 02907",41.79648607,-71.41879116,Neighborhood ID,2 -5 Family,3,"$111,500.00 ",111500.00,"$3,763.16 ",3763.16
052-0428-0000,052-0428-0000,209 SUMTER ST,Providence,RI,2907,02907,100,"209 SUMTER ST, PROVIDENCE, 02907",41.79553711,-71.42205052,Waste Collection ID,2 -5 Family,3,"$130,300.00 ",130300.00,"$4,397.64 ",4397.64
052-0433-0000,052-0433-0000,217 SUMTER ST,Providence,RI,2907,02907,100,"217 SUMTER ST, PROVIDENCE, 02907",41.79534462,-71.42237565,Waste Collection ID,2 -5 Family,2,"$120,200.00 ",120200.00,"$2,313.88 ",2313.88
052-0471-0000,052-0471-0000,208 Lenox Ave,Providence,RI,2907,02907,100,"208 LENOX AV, PROVIDENCE, 02907",41.7957218,-71.42255852,Neighborhood ID,2 -5 Family,3,"$138,700.00 ",138700.00,"$4,681.16 ",4681.16
052-0480-0000,052-0480-0000,246 Lenox Ave,Providence,RI,2907,02907,100,"246 LENOX AV, PROVIDENCE, 02907",41.79532268,-71.42389236,Neighborhood ID,Single Family,1,"$138,800.00 ",138800.00,"$4,684.52 ",4684.52
052-0488-0000,052-0488-0000,215 LENOX AVE,Providence,RI,2907,02907,100,"215 LENOX AV, PROVIDENCE, 02907",41.79590088,-71.42306648,Waste Collection ID,2 -5 Family,2,"$112,700.00 ",112700.00,"$3,803.64 ",3803.64
052-0495-0000,052-0495-0000,68 ONTARIO ST,Providence,RI,2907,02907,100,"68 ONTARIO ST, PROVIDENCE, 02907",41.79953429,-71.41989756,Waste Collection ID,2 -5 Family,3,"$119,200.00 ",119200.00,"$4,023.00 ",4023.00
052-0510-0000,052-0510-0000,22 KIPLING ST,Providence,RI,2907,02907,100,"22 KIPLING ST, PROVIDENCE, 02907",41.7949374,-71.42327379,Waste Collection ID,2 -5 Family,2,"$120,000.00 ",120000.00,"$4,050.00 ",4050.00
052-0546-0000,052-0546-0000,127 NIAGARA ST,Providence,RI,2907,02907,100,"127 NIAGARA ST, PROVIDENCE, 02907",41.79962226,-71.41936028,Unconfirmed Vacated,2 - 5 Family,3,"$128,500.00 ",128500.00,"$4,336.88 ",4336.88
052-0570-0000,052-0570-0000,143 Adelaide Ave,Providence,RI,2907,02907,100,"143 ADELAIDE AV, PROVIDENCE, 02907",41.79718902,-71.42098529,PRA owned,Residential Vacant Land,0,"$11,300.00 ",11300.00,$381.40 ,381.40
053-0024-0000,053-0024-0000,625 PRAIRIE AVE,Providence,RI,2905,02905,68.48,"605 PRAIRIE AV, PROVIDENCE, 02905",41.79723992,-71.41134023,City-owned Tax Sale,Residential Vacant Land,0,"$10,700.00 ",10700.00,$361.16 ,361.16
053-0071-0000,053-0071-0000,173 GALLUP ST,Providence,RI,2905,02905,100,"173 GALLUP ST, PROVIDENCE, 02905",41.7997519,-71.41448001,Waste Collection ID,2 -5 Family,3,"$105,500.00 ",105500.00,"$3,560.64 ",3560.64
053-0072-0000,053-0072-0000,179 GALLUP ST,Providence,RI,2905,02905,100,"179 GALLUP ST, PROVIDENCE, 02905",41.79977362,-71.41462801,Waste Collection ID,2 -5 Family,3,"$70,900.00 ",70900.00,"$2,392.88 ",2392.88
053-0096-0000,053-0096-0000,146 GALLUP ST,Providence,RI,2905,02905,100,"146 GALLUP ST, PROVIDENCE, 02905",41.79990266,-71.41279303,City-owned Tax Sale,Residential Vacant Land,0,"$20,500.00 ",20500.00,$691.88 ,691.88
053-0103-0000,053-0103-0000,129 COLFAX ST,Providence,RI,2905,02905,68.5,"133 COLFAX ST, PROVIDENCE, 02905",41.79957359,-71.41232057,City-owned Tax Sale,Residential Vacant Land,0,"$10,500.00 ",10500.00,$354.40 ,354.40
053-0114-0000,053-0114-0000,32 Sackett St,Providence,RI,2907,02907,100,"32 SACKETT ST, PROVIDENCE, 02907",41.79551455,-71.41349424,Neighborhood ID,Apartment Building,6,"$227,100.00 ",227100.00,"$8,345.96 ",8345.96
053-0144-0000,053-0144-0000,76 Adelaide Ave,Providence,RI,2907,02907,100,"76 ADELAIDE AV, PROVIDENCE, 02907",41.79788502,-71.41797718,Neighborhood ID,2 -5 Family,2,"$164,700.00 ",164700.00,"$3,170.48 ",3170.48
053-0148-0000,053-0148-0000,120 EMERSON ST,Providence,RI,2907,02907,100,"120 EMERSON ST, PROVIDENCE, 02907",41.79490656,-71.41418998,Waste Collection ID,Single Family,1,"$55,500.00 ",55500.00,"$1,873.16 ",1873.16
053-0158-0000,053-0158-0000,322 Thurbers Avenue,Providence,RI,2905,02905,68.48,"344 THURBERS AV, PROVIDENCE, 02905",41.79841628,-71.41323314,PRA owned,Residential Vacant Land,0,"$10,600.00 ",10600.00,$357.76 ,357.76
053-0165-0000,053-0165-0000,19 PENNSYLVANIA,Providence,RI,2905,02905,89.04,"19 PENNSYLVANIA AV, PROVIDENCE, 02905",41.79785055,-71.41244414,Waste Collection ID,2 -5 Family,4,"$80,900.00 ",80900.00,"$2,730.40 ",2730.40
053-0181-0000,053-0181-0000,14 ELMA ST,Providence,RI,2905,02905,79,"15 ELMA ST, PROVIDENCE, 02905",41.79724702,-71.41156016,City-owned Tax Sale,Residential Vacant Land,0,"$18,100.00 ",18100.00,$610.88 ,610.88
053-0182-0000,053-0182-0000,45 ATLANTIC AVE,Providence,RI,2907,02907,100,"45 ATLANTIC AV, PROVIDENCE, 02907",41.79895703,-71.41776059,City-owned Tax Sale,Residential Vacant Land,0,"$7,400.00 ",7400.00,$249.76 ,249.76
053-0184-0000,053-0184-0000,621 Prairie Ave,Providence,RI,2905,02905,68.48,"605 PRAIRIE AV, PROVIDENCE, 02905",41.79723992,-71.41134023,PRA owned,Residential Vacant Land,0,"$10,700.00 ",10700.00,$361.16 ,361.16
053-0192-0000,053-0192-0000,1007 Broad St,Providence,RI,2905,02905,100,"1007 BROAD ST, PROVIDENCE",41.79726311,-71.41360708,PRA owned,Industrial,0,"$127,000.00 ",127000.00,"$4,667.28 ",4667.28
053-0227-0000,053-0227-0000,91 DETROIT AVE,Providence,RI,2907,02907,100,"91 DETROIT AV, PROVIDENCE, 02907",41.79281225,-71.41303191,City-owned Tax Sale,Residential Vacant Land,0,"$7,500.00 ",7500.00,$253.16 ,253.16
053-0250-0000,053-0250-0000,44 CORINTH ST,Providence,RI,2907,02907,100,"44 CORINTH ST, PROVIDENCE, 02907",41.79396604,-71.4118628,Unconfirmed Vacated,Single Family,1,"$126,200.00 ",126200.00,"$4,259.28 ",4259.28
053-0278-0000,053-0278-0000,47 CORINTH ST,Providence,RI,2907,02907,100,"47 CORINTH ST, PROVIDENCE, 02907",41.79416212,-71.41216938,Waste Collection ID,Single Family,1,"$98,600.00 ",98600.00,"$3,327.76 ",3327.76
053-0283-0000,053-0283-0000,23 Corinth St,Providence,RI,2907,02907,100,"23 CORINTH ST, PROVIDENCE, 02907",41.79453298,-71.41138369,Neighborhood ID,Single Family,1,"$108,100.00 ",108100.00,"$2,080.96 ",2080.96
053-0297-0000,053-0297-0000,597 Prairie Ave,Providence,RI,2905,02905,100,"597 PRAIRIE AV, PROVIDENCE, 02905",41.79757187,-71.41147546,PRA owned,Residential Vacant Land,0,"$10,600.00 ",10600.00,$357.76 ,357.76
053-0330-0000,053-0330-0000,15 SASSAFRAS ST,Providence,RI,2907,02907,100,"15 SASSAFRAS ST, PROVIDENCE, 02907",41.79491648,-71.41148731,Waste Collection ID,2 -5 Family,3,"$126,400.00 ",126400.00,"$4,266.00 ",4266.00
053-0333-0000,053-0333-0000,128 EARLY ST,Providence,RI,2907,02907,100,"128 EARLY ST, PROVIDENCE, 02907",41.79522621,-71.41170276,Waste Collection ID,2 -5 Family,3,"$84,400.00 ",84400.00,"$2,848.52 ",2848.52
053-0334-0000,053-0334-0000,134 Early St,Providence,RI,2907,02907,100,"134 EARLY ST, PROVIDENCE, 02907",41.7952305,-71.41176614,Neighborhood ID,Residential Vacant Land,0,"$10,700.00 ",10700.00,$361.16 ,361.16
053-0380-0000,053-0380-0000,54 SACKETT ST,Providence,RI,2907,02907,100,"54 SACKETT ST, PROVIDENCE, 02907",41.79532381,-71.4144501,Unconfirmed Vacated,2 - 5 Family,3,"$107,300.00 ",107300.00,"$3,621.40 ",3621.40
053-0386-0000,053-0386-0000,12 Lenox Ave,Providence,RI,2907,02907,100,"12 LENOX AV, PROVIDENCE, 02907",41.79801819,-71.41535058,Neighborhood ID,Residential Vacant Land,0,"$19,100.00 ",19100.00,$644.64 ,644.64
053-0402-0000,053-0402-0000,26 WARRINGTON ST,Providence,RI,2907,02907,100,"26 WARRINGTON ST, PROVIDENCE, 02907",41.79628463,-71.41370981,Waste Collection ID,Single Family,1,"$93,500.00 ",93500.00,"$2,887.40 ",2887.40
053-0412-0000,053-0412-0000,40 Sackett St,Providence,RI,2907,02907,100,"40 SACKETT ST, PROVIDENCE, 02907",41.79542699,-71.41381926,Neighborhood ID,Apartment Building,6,"$212,100.00 ",212100.00,"$7,794.68 ",7794.68
053-0433-0000,053-0433-0000,17 Lenox Ave,Providence,RI,2907,02907,100,"17 LENOX AV, PROVIDENCE, 02907",41.79822095,-71.41554887,Neighborhood ID,Residential Vacant Land,0,"$19,800.00 ",19800.00,$668.28 ,668.28
053-0442-0000,053-0442-0000,29 Lenox Ave,Providence,RI,2907,02907,100,"29 LENOX AV, PROVIDENCE, 02907",41.79810649,-71.41602737,Neighborhood ID,2 -5 Family,3,"$99,400.00 ",99400.00,"$3,354.76 ",3354.76
053-0458-0000,053-0458-0000,148 NIAGARA ST,Providence,RI,2907,02907,100,"148 NIAGARA ST, PROVIDENCE, 02907",41.79906645,-71.41871664,Waste Collection ID,2 -5 Family,2,"$71,700.00 ",71700.00,"$2,419.88 ",2419.88
053-0464-0000,053-0464-0000,24 Sackett St,Providence,RI,2907,02907,100,"24 SACKETT ST, PROVIDENCE, 02907",41.79560216,-71.41324141,Neighborhood ID,Single Family,1,"$96,500.00 ",96500.00,"$1,346.64 ",1346.64
053-0465-0000,053-0465-0000,12 BALCOM ST,Providence,RI,2907,02907,100,"12 BALCOM ST, PROVIDENCE",41.79567956,-71.41367067,City-owned Tax Sale,Residential Vacant Land,0,"$7,500.00 ",7500.00,$253.16 ,253.16
053-0466-0000,053-0466-0000,16 BALCOM ST,Providence,RI,2907,02907,100,"16 BALCOM ST, PROVIDENCE, 02907",41.79526443,-71.41341057,Unconfirmed Vacated,2 - 5 Family,3,"$65,900.00 ",65900.00,"$2,224.16 ",2224.16
053-0468-0000,053-0468-0000,24 Balcom St,Providence,RI,2907,02907,100,"24 BALCOM ST, PROVIDENCE, 02907",41.7950815,-71.41330528,Neighborhood ID,2 -5 Family,3,"$118,100.00 ",118100.00,"$3,985.88 ",3985.88
053-0473-0000,053-0473-0000,6 WARRINGTON ST,Providence,RI,2907,02907,100,"6 WARRINGTON ST, PROVIDENCE, 02907",41.79644549,-71.41307923,Waste Collection ID,Residential Vacant Land,3,"$29,500.00 ",29500.00,$995.64 ,995.64
053-0488-0000,053-0488-0000,12 PRICE ST,Providence,RI,2907,02907,68.5,"10 PRICE ST, PROVIDENCE, 02907",41.79545814,-71.41217285,City-owned Tax Sale,Residential Vacant Land,0,"$7,400.00 ",7400.00,$249.76 ,249.76
053-0497-0000,053-0497-0000,6 SUMTER ST,Providence,RI,2907,02907,68.5,"8 SUMTER ST, PROVIDENCE, 02907",41.79767968,-71.41413802,City-owned Tax Sale,Residential Vacant Land,0,"$10,700.00 ",10700.00,$361.16 ,361.16
053-0502-0000,053-0502-0000,15 Gallatin St,Providence,RI,2907,02907,79,"16 GALLATIN ST, PROVIDENCE, 02907",41.79708717,-71.41367119,PRA owned,Residential Vacant Land,0,"$17,900.00 ",17900.00,$604.16 ,604.16
053-0534-0000,053-0534-0000,31 Lenox Ave,Providence,RI,2907,02907,100,"31 LENOX AV, PROVIDENCE, 02907",41.79801061,-71.4163205,Neighborhood ID,2 -5 Family,3,"$108,700.00 ",108700.00,"$3,668.64 ",3668.64
053-0548-0000,053-0548-0000,56 Lenox Ave,Providence,RI,2907,02907,100,"56 LENOX AV, PROVIDENCE, 02907",41.79743179,-71.41695787,Neighborhood ID,Single Family,1,"$96,600.00 ",96600.00,"$3,260.28 ",3260.28
053-0552-0000,053-0552-0000,80 Lenox Ave,Providence,RI,2907,02907,100,"80 LENOX AV, PROVIDENCE, 02907",41.79722292,-71.41764408,Neighborhood ID,Single Family,1,"$134,300.00 ",134300.00,"$4,532.64 ",4532.64
053-0574-0000,053-0574-0000,85 Gallatin St,Providence,RI,2907,02907,100,"85 GALLATIN ST, PROVIDENCE, 02907",41.79637239,-71.41679541,Neighborhood ID,2 -5 Family,2,"$110,100.00 ",110100.00,"$3,715.88 ",3715.88
053-0582-0000,053-0582-0000,1017 Broad St,Providence,RI,2905,02905,100,"1017 BROAD ST, PROVIDENCE, 02905",41.79702638,-71.41330743,PRA owned,Commercial I,0,"$202,500.00 ",202500.00,"$7,441.88 ",7441.88
053-0614-0000,053-0614-0000,41 WARRINGTON ST,Providence,RI,2907,02907,100,"41 WARRINGTON ST, PROVIDENCE, 02907",41.79638263,-71.41442288,Waste Collection ID,Single Family,1,"$154,800.00 ",154800.00,"$5,224.52 ",5224.52
053-0619-0000,053-0619-0000,17 Warrington St,Providence,RI,2907,02907,79,"18 WARRINGTON ST, PROVIDENCE, 02907",41.79646432,-71.41329569,PRA owned,Residential Vacant Land,0,"$11,300.00 ",11300.00,$381.40 ,381.40
053-0630-0000,053-0630-0000,76 Warrington St,Providence,RI,2907,02907,100,"76 WARRINGTON ST, PROVIDENCE, 02907",41.79566134,-71.41562443,Neighborhood ID,2 -5 Family,2,"$130,200.00 ",130200.00,"$2,506.36 ",2506.36
